compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PIPE__L0,__PIPE__L1,__TILE__L0,__TILE__L1
03min 49sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
03min 59sec,818191 (3.273ms),41589 (3%),42808 (1%),302 (6%),86 (1%),4 (~0%),1,1,5,3,off,off,1,1
04min 01sec,1068064 (4.272ms),18117 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,4,1
04min 16sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
03min 42sec,849921 (3.794ms),21563 (1%),24692 (1%),194 (4%),66 (~0%),7 (~0%),2,5,5,3,off,off,1,1
03min 42sec,835535 (3.453ms),22354 (1%),25684 (1%),194 (4%),65 (~0%),7 (~0%),10,5,5,3,off,off,1,1
04min 05sec,736748 (2.947ms),29936 (2%),25864 (1%),302 (6%),76 (1%),4 (~0%),5,2,5,3,off,off,1,1
04min 06sec,736748 (2.947ms),30194 (2%),25856 (1%),302 (6%),76 (1%),4 (~0%),5,4,5,3,off,off,1,1
03min 37sec,921927 (3.81ms),18773 (1%),21474 (~0%),154 (3%),34 (~0%),11 (1%),5,5,2,3,off,off,1,1
03min 35sec,672335 (2.873ms),22858 (1%),26338 (1%),234 (5%),65 (~0%),1 (~0%),5,5,5,5,off,off,1,1
03min 41sec,879166 (3.925ms),22534 (1%),25744 (1%),194 (4%),67 (~0%),7 (~0%),5,5,5,3,off,off,4,1
04min 00sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
03min 53sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 12sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
03min 55sec,770112 (3.305ms),28527 (2%),26416 (1%),206 (4%),36 (~0%),2 (~0%),1,1,1,10,off,off,1,1
04min 00sec,1068064 (4.272ms),18117 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,4,1
04min 15sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
03min 35sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
03min 35sec,720328 (2.881ms),18221 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),12,5,1,3,off,off,1,1
03min 35sec,720328 (2.881ms),18228 (1%),20758 (~0%),186 (4%),32 (~0%),8 (~0%),15,5,1,3,off,off,1,1
03min 49sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
03min 34sec,821119 (3.284ms),22169 (1%),26030 (1%),202 (4%),82 (1%),7 (~0%),1,5,6,3,off,off,1,1
03min 34sec,926712 (3.96ms),17126 (1%),20291 (~0%),226 (5%),38 (~0%),2 (~0%),1,5,1,5,off,off,1,1
04min 08sec,1639669 (6.559ms),25224 (2%),18669 (~0%),218 (5%),32 (~0%),3 (~0%),5,4,1,1,off,off,1,1
04min 04sec,1634131 (6.537ms),25559 (2%),22852 (~0%),266 (6%),67 (~0%),2 (~0%),5,1,4,1,off,off,1,1
04min 09sec,933331 (3.733ms),19926 (1%),18757 (~0%),266 (6%),34 (~0%),2 (~0%),5,1,1,4,off,off,1,1
04min 06sec,1656710 (7.396ms),18103 (1%),17270 (~0%),218 (5%),34 (~0%),3 (~0%),5,1,1,1,off,off,4,1
04min 31sec,22489596 (89.958ms),92938 (7%),116624 (4%),218 (5%),167 (2%),3 (~0%),5,1,1,1,off,off,1,2
04min 02sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 20sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
04min 10sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
04min 25sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
05min 37sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
05min 37sec,1053333 (4.213ms),18930 (1%),17878 (~0%),234 (5%),29 (~0%),5 (~0%),6,1,1,3,off,off,1,1
05min 03sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
05min 25sec,1049115 (4.196ms),15797 (1%),14509 (~0%),86 (1%),27 (~0%),17 (1%),1,20,1,3,off,off,1,1
05min 28sec,770112 (3.305ms),28527 (2%),26416 (1%),206 (4%),36 (~0%),2 (~0%),1,1,1,10,off,off,1,1
05min 37sec,1068064 (4.272ms),18117 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,4,1
05min 33sec,851728 (3.802ms),26100 (2%),23167 (~0%),282 (6%),64 (~0%),4 (~0%),2,1,4,3,off,off,1,1
05min 40sec,837326 (3.349ms),24857 (2%),22935 (~0%),282 (6%),63 (~0%),4 (~0%),2,8,4,3,off,off,1,1
05min 34sec,822992 (3.292ms),40829 (3%),42893 (1%),302 (6%),88 (1%),4 (~0%),2,8,5,3,off,off,1,1
05min 37sec,1034192 (4.137ms),40081 (3%),42547 (1%),286 (6%),89 (1%),3 (~0%),2,8,5,2,off,off,1,1
04min 10sec,1053333 (4.213ms),18841 (1%),17840 (~0%),234 (5%),29 (~0%),5 (~0%),10,1,1,3,off,off,1,1
04min 07sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 17sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
04min 11sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
04min 35sec,21584712 (86.339ms),100106 (8%),118479 (5%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,2
03min 50sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
04min 11sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
03min 54sec,801919 (3.208ms),26407 (2%),30910 (1%),194 (4%),126 (1%),7 (~0%),1,5,10,3,off,off,1,1
03min 50sec,2246756 (8.987ms),15729 (1%),17156 (~0%),160 (3%),30 (~0%),8 (~0%),1,5,1,3,off,off,1,8
03min 50sec,1231347 (4.925ms),16576 (1%),19411 (~0%),186 (4%),36 (~0%),8 (~0%),1,5,1,3,off,off,4,1
04min 30sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 29sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 29sec,818191 (3.273ms),41589 (3%),42808 (1%),302 (6%),86 (1%),4 (~0%),1,1,5,3,off,off,1,1
04min 26sec,890112 (3.804ms),19216 (1%),18290 (~0%),286 (6%),30 (~0%),2 (~0%),1,1,1,5,off,off,1,1
04min 27sec,1068064 (4.272ms),18117 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,4,1
04min 34sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
03min 57sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
04min 01sec,720328 (2.881ms),18221 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),12,5,1,3,off,off,1,1
04min 00sec,720328 (2.881ms),18228 (1%),20758 (~0%),186 (4%),32 (~0%),8 (~0%),15,5,1,3,off,off,1,1
04min 29sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
04min 29sec,1049115 (4.196ms),15797 (1%),14509 (~0%),86 (1%),27 (~0%),17 (1%),1,20,1,3,off,off,1,1
04min 01sec,1231347 (4.925ms),16576 (1%),19411 (~0%),186 (4%),36 (~0%),8 (~0%),1,5,1,3,off,off,4,1
04min 20sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 05sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 28sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
04min 11sec,890112 (3.804ms),19216 (1%),18290 (~0%),286 (6%),30 (~0%),2 (~0%),1,1,1,5,off,off,1,1
04min 21sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
04min 30sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
04min 01sec,835535 (3.453ms),22354 (1%),25684 (1%),194 (4%),65 (~0%),7 (~0%),10,5,5,3,off,off,1,1
04min 26sec,822936 (3.292ms),30756 (2%),25820 (1%),302 (6%),68 (~0%),4 (~0%),5,16,5,3,off,off,1,1
04min 01sec,825935 (3.413ms),23491 (1%),26938 (1%),202 (4%),76 (1%),7 (~0%),5,5,6,3,off,off,1,1
04min 01sec,1061135 (4.245ms),21946 (1%),25393 (1%),194 (4%),75 (1%),5 (~0%),5,5,5,2,off,off,1,1
04min 01sec,879166 (3.925ms),22534 (1%),25744 (1%),194 (4%),67 (~0%),7 (~0%),5,5,5,3,off,off,4,1
04min 01sec,3143772 (12.575ms),22010 (1%),23602 (~0%),168 (3%),60 (~0%),7 (~0%),5,5,5,3,off,off,1,4
04min 06sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 11sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
04min 10sec,770112 (3.305ms),28527 (2%),26416 (1%),206 (4%),36 (~0%),2 (~0%),1,1,1,10,off,off,1,1
04min 09sec,1068064 (4.272ms),18117 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,4,1
04min 19sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
03min 44sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
03min 44sec,720328 (2.881ms),18221 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),12,5,1,3,off,off,1,1
03min 44sec,720328 (2.881ms),18228 (1%),20758 (~0%),186 (4%),32 (~0%),8 (~0%),15,5,1,3,off,off,1,1
03min 59sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 08sec,1049115 (4.196ms),15797 (1%),14509 (~0%),86 (1%),27 (~0%),17 (1%),1,20,1,3,off,off,1,1
03min 44sec,801919 (3.208ms),26407 (2%),30910 (1%),194 (4%),126 (1%),7 (~0%),1,5,10,3,off,off,1,1
04min 31sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 30sec,1055134 (4.221ms),16540 (1%),14025 (~0%),70 (1%),29 (~0%),11 (1%),5,10,1,3,off,off,1,1
04min 28sec,824737 (3.299ms),22487 (1%),19738 (~0%),110 (2%),73 (1%),8 (~0%),5,10,5,3,off,off,1,1
04min 25sec,666335 (2.848ms),23174 (1%),20559 (~0%),126 (2%),73 (1%),5 (~0%),5,10,5,5,off,off,1,1
04min 24sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
04min 26sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 19sec,801919 (3.208ms),26407 (2%),30910 (1%),194 (4%),126 (1%),7 (~0%),1,5,10,3,off,off,1,1
04min 15sec,1231347 (4.925ms),16576 (1%),19411 (~0%),186 (4%),36 (~0%),8 (~0%),1,5,1,3,off,off,4,1
04min 09sec,2246756 (8.987ms),15729 (1%),17156 (~0%),160 (3%),30 (~0%),8 (~0%),1,5,1,3,off,off,1,8
04min 47sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 57sec,1053333 (4.213ms),18841 (1%),17840 (~0%),234 (5%),29 (~0%),5 (~0%),10,1,1,3,off,off,1,1
04min 38sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 46sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
04min 42sec,1049115 (4.196ms),15797 (1%),14509 (~0%),86 (1%),27 (~0%),17 (1%),1,20,1,3,off,off,1,1
05min 05sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
04min 42sec,890112 (3.804ms),19216 (1%),18290 (~0%),286 (6%),30 (~0%),2 (~0%),1,1,1,5,off,off,1,1
04min 53sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
05min 06sec,1054144 (4.217ms),24364 (2%),18967 (~0%),234 (5%),29 (~0%),5 (~0%),10,4,1,3,off,off,1,1
04min 42sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
05min 01sec,857264 (3.429ms),45985 (3%),42821 (1%),250 (5%),64 (~0%),7 (~0%),1,4,3,3,off,off,1,1
04min 46sec,933972 (3.736ms),27595 (2%),19236 (~0%),266 (6%),30 (~0%),2 (~0%),1,4,1,4,off,off,1,1
60min 00sec,,,,,,,1,4,1,3,flatten,off,1,1
05min 02sec,1124524 (4.498ms),23558 (1%),18318 (~0%),234 (5%),28 (~0%),5 (~0%),1,4,1,3,off,off,2,1
05min 02sec,2555852 (10.223ms),23181 (1%),19674 (~0%),234 (5%),30 (~0%),5 (~0%),1,4,1,3,off,off,1,2
03min 35sec,890112 (3.804ms),19216 (1%),18290 (~0%),286 (6%),30 (~0%),2 (~0%),1,1,1,5,off,off,1,1
03min 49sec,22487029 (89.948ms),105042 (8%),118413 (5%),218 (5%),165 (2%),3 (~0%),1,1,1,1,off,off,1,2
03min 37sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
03min 31sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
03min 45sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
03min 37sec,1068064 (4.272ms),18117 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,4,1
03min 52sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
04min 24sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 18sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 29sec,808591 (3.234ms),43947 (3%),44583 (1%),322 (7%),97 (1%),4 (~0%),1,1,6,3,off,off,1,1
04min 22sec,890112 (3.804ms),19216 (1%),18290 (~0%),286 (6%),30 (~0%),2 (~0%),1,1,1,5,off,off,1,1
04min 25sec,1068064 (4.272ms),18117 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,4,1
04min 28sec,1634133 (6.537ms),23870 (2%),21223 (~0%),234 (5%),54 (~0%),5 (~0%),3,1,3,1,off,off,1,1
04min 28sec,1648583 (7.36ms),36548 (3%),38791 (1%),234 (5%),70 (1%),5 (~0%),4,1,3,1,off,off,1,1
04min 27sec,1634781 (6.539ms),46592 (3%),42189 (1%),234 (5%),67 (~0%),5 (~0%),1,4,3,1,off,off,1,1
04min 21sec,1634180 (6.537ms),34546 (2%),38225 (1%),234 (5%),67 (~0%),5 (~0%),1,8,3,1,off,off,1,1
04min 22sec,741380 (2.966ms),37043 (3%),39320 (1%),282 (6%),64 (~0%),4 (~0%),1,1,3,4,off,off,1,1
04min 28sec,1677814 (6.933ms),36332 (3%),38695 (1%),234 (5%),68 (~0%),5 (~0%),1,1,3,1,off,off,2,1
03min 52sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
03min 52sec,1053333 (4.213ms),18930 (1%),17878 (~0%),234 (5%),29 (~0%),5 (~0%),6,1,1,3,off,off,1,1
03min 41sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
03min 50sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
04min 09sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
03min 40sec,890112 (3.804ms),19216 (1%),18290 (~0%),286 (6%),30 (~0%),2 (~0%),1,1,1,5,off,off,1,1
03min 52sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
04min 17sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 12sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 23sec,1068064 (4.272ms),18117 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,4,1
04min 37sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
04min 43sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
04min 17sec,1049115 (4.196ms),15797 (1%),14509 (~0%),86 (1%),27 (~0%),17 (1%),1,20,1,3,off,off,1,1
03min 59sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
04min 17sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 21sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
04min 02sec,797119 (3.188ms),28581 (2%),33381 (1%),202 (4%),148 (2%),7 (~0%),1,5,12,3,off,off,1,1
03min 53sec,974705 (3.899ms),16235 (1%),19110 (~0%),202 (4%),38 (~0%),6 (~0%),1,5,1,4,off,off,1,1
03min 59sec,1231347 (4.925ms),16576 (1%),19411 (~0%),186 (4%),36 (~0%),8 (~0%),1,5,1,3,off,off,4,1
04min 17sec,1053333 (4.213ms),18930 (1%),17878 (~0%),234 (5%),29 (~0%),5 (~0%),6,1,1,3,off,off,1,1
04min 15sec,1055134 (4.221ms),16596 (1%),14066 (~0%),70 (1%),29 (~0%),11 (1%),6,10,1,3,off,off,1,1
04min 26sec,1053333 (4.213ms),19617 (1%),18019 (~0%),234 (5%),29 (~0%),5 (~0%),6,16,1,3,off,off,1,1
04min 25sec,890131 (3.804ms),21382 (1%),19346 (~0%),286 (6%),32 (~0%),2 (~0%),6,16,1,5,off,off,1,1
03min 58sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 03sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
03min 48sec,801919 (3.208ms),26407 (2%),30910 (1%),194 (4%),126 (1%),7 (~0%),1,5,10,3,off,off,1,1
03min 48sec,1231347 (4.925ms),16576 (1%),19411 (~0%),186 (4%),36 (~0%),8 (~0%),1,5,1,3,off,off,4,1
03min 48sec,5703116 (22.812ms),15749 (1%),17162 (~0%),160 (3%),30 (~0%),8 (~0%),1,5,1,3,off,off,1,2
04min 16sec,770131 (3.305ms),29908 (2%),27281 (1%),206 (4%),38 (~0%),2 (~0%),20,1,1,10,off,off,1,1
04min 36sec,506189 (2.172ms),74067 (6%),69182 (2%),198 (4%),163 (2%),1 (~0%),1,1,12,10,off,off,1,1
60min 00sec,,,,,,,1,1,1,10,flatten,off,1,1
27min 21sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,1,10,off,flatten,1,1
06min 00sec,784557 (3.367ms),52357 (4%),64028 (2%),242 (5%),37 (~0%),2 (~0%),1,1,1,10,off,off,8,1
04min 08sec,1562640 (6.707ms),29079 (2%),28122 (1%),206 (4%),47 (~0%),2 (~0%),1,1,1,10,off,off,1,8
04min 20sec,722101 (3.099ms),35398 (2%),31806 (1%),216 (5%),45 (~0%),2 (~0%),1,8,1,15,off,off,1,1
32min 59sec,21680 (0.087ms),289492 (24%),250014 (10%),154 (3%),677 (9%),1 (~0%),4,1,1,10,off,flatten,1,1
32min 19sec,21703 (0.087ms),288494 (24%),250646 (10%),154 (3%),678 (9%),1 (~0%),6,1,1,10,off,flatten,1,1
32min 33sec,21703 (0.087ms),288193 (24%),250619 (10%),154 (3%),678 (9%),1 (~0%),10,1,1,10,off,flatten,1,1
44min 04sec,15078 (0.06ms),491356 (41%),504327 (21%),154 (3%),2682 (39%),1 (~0%),1,4,1,10,off,flatten,1,1
48min 14sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,10,off,flatten,1,1
32min 19sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,6,10,off,flatten,1,1
31min 37sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,10,10,off,flatten,1,1
06min 40sec,520592 (2.324ms),74739 (6%),69503 (2%),198 (4%),166 (2%),1 (~0%),2,1,12,10,off,off,1,1
06min 25sec,611800 (2.626ms),77218 (6%),72036 (3%),198 (4%),179 (2%),1 (~0%),3,1,12,10,off,off,1,1
06min 23sec,506860 (2.175ms),81817 (6%),77141 (3%),198 (4%),163 (2%),1 (~0%),1,4,12,10,off,off,1,1
06min 46sec,458188 (1.975ms),84837 (7%),78488 (3%),218 (5%),163 (2%),1 (~0%),1,1,12,20,off,off,1,1
60min 00sec,,,,,,,1,1,12,10,flatten,off,1,1
30min 58sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,12,10,off,flatten,1,1
06min 29sec,549823 (2.36ms),74570 (6%),69443 (2%),198 (4%),164 (2%),1 (~0%),1,1,12,10,off,off,2,1
06min 59sec,472591 (2.11ms),85509 (7%),78813 (3%),218 (5%),166 (2%),1 (~0%),2,1,12,20,off,off,1,1
07min 06sec,539799 (2.327ms),89552 (7%),83001 (3%),218 (5%),201 (2%),1 (~0%),3,1,12,20,off,off,1,1
07min 01sec,472591 (2.11ms),85524 (7%),78812 (3%),218 (5%),166 (2%),1 (~0%),4,1,12,20,off,off,1,1
07min 02sec,458859 (1.978ms),93202 (7%),86457 (3%),218 (5%),163 (2%),1 (~0%),1,4,12,20,off,off,1,1
07min 00sec,458188 (1.975ms),81123 (6%),78274 (3%),218 (5%),163 (2%),1 (~0%),1,8,12,20,off,off,1,1
06min 37sec,459988 (1.983ms),49659 (4%),53694 (2%),238 (5%),163 (2%),5 (~0%),1,10,12,20,off,off,1,1
06min 54sec,453377 (1.954ms),93535 (7%),84830 (3%),224 (5%),196 (2%),1 (~0%),1,1,15,20,off,off,1,1
07min 06sec,448587 (1.934ms),108726 (9%),96268 (4%),234 (5%),251 (3%),1 (~0%),1,1,20,20,off,off,1,1
06min 52sec,611800 (2.626ms),73616 (6%),71799 (3%),198 (4%),179 (2%),1 (~0%),6,8,12,10,off,off,1,1
06min 49sec,506200 (2.173ms),71621 (6%),69760 (2%),198 (4%),165 (2%),1 (~0%),10,8,12,10,off,off,1,1
06min 51sec,506134 (2.172ms),58376 (4%),51595 (2%),198 (4%),150 (2%),1 (~0%),12,8,12,10,off,off,1,1
06min 26sec,507989 (2.18ms),46128 (3%),49505 (2%),178 (4%),163 (2%),5 (~0%),1,10,12,10,off,off,1,1
06min 37sec,506189 (2.172ms),74952 (6%),69429 (2%),198 (4%),163 (2%),1 (~0%),1,16,12,10,off,off,1,1
06min 38sec,784591 (3.138ms),61313 (5%),60932 (2%),226 (5%),163 (2%),4 (~0%),1,8,12,3,off,off,1,1
60min 00sec,,,,,,,1,8,12,10,flatten,off,1,1
06min 12sec,722112 (3.113ms),42742 (3%),38002 (1%),226 (5%),58 (~0%),2 (~0%),4,8,1,20,off,off,1,1
05min 53sec,722111 (3.113ms),42803 (3%),38086 (1%),226 (5%),56 (~0%),2 (~0%),1,16,1,20,off,off,1,1
06min 09sec,482188 (2.078ms),63303 (5%),62650 (2%),314 (7%),103 (1%),1 (~0%),1,8,6,20,off,off,1,1
05min 34sec,933301 (3.733ms),17826 (1%),17111 (~0%),266 (6%),30 (~0%),2 (~0%),1,8,1,4,off,off,1,1
60min 00sec,,,,,,,1,8,1,20,flatten,off,1,1
49min 39sec,13277 (0.053ms),690690 (58%),838873 (35%),154 (3%),5340 (78%),1 (~0%),1,8,1,20,off,flatten,1,1
06min 12sec,741661 (3.197ms),42456 (3%),37907 (1%),226 (5%),57 (~0%),2 (~0%),1,8,1,20,off,off,4,1
06min 45sec,972837 (4.175ms),73324 (6%),65489 (2%),362 (8%),59 (~0%),4 (~0%),1,8,1,20,off,off,1,4
06min 43sec,448598 (1.934ms),109931 (9%),97044 (4%),234 (5%),253 (3%),1 (~0%),5,1,20,20,off,off,1,1
05min 58sec,450387 (1.941ms),59820 (5%),64031 (2%),286 (6%),251 (3%),5 (~0%),1,10,20,20,off,off,1,1
06min 01sec,491788 (2.12ms),63417 (5%),61530 (2%),294 (6%),95 (1%),1 (~0%),1,1,5,20,off,off,1,1
06min 25sec,496588 (2.131ms),97971 (8%),86976 (3%),214 (4%),251 (3%),1 (~0%),1,1,20,10,off,off,1,1
60min 00sec,,,,,,,1,1,20,20,flatten,off,1,1
31min 28sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,20,20,off,flatten,1,1
06min 50sec,470036 (2.026ms),109234 (9%),96531 (4%),234 (5%),252 (3%),1 (~0%),1,1,20,20,off,off,4,1
