compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PIPE__L0,__PIPE__L2,__TILE__L0,__TILE__L2
03min 58sec,242383 (0.97ms),25630 (2%),19959 (~0%),158 (3%),88 (1%),8 (~0%),1,4,1,4,off,off,1,1
04min 07sec,248541 (1.027ms),21345 (1%),18782 (~0%),158 (3%),88 (1%),8 (~0%),1,5,1,4,off,off,1,1
03min 48sec,111341 (0.445ms),21387 (1%),18830 (~0%),142 (3%),104 (1%),4 (~0%),1,1,6,4,off,off,1,1
03min 54sec,111341 (0.445ms),21449 (1%),18855 (~0%),142 (3%),104 (1%),4 (~0%),1,1,10,4,off,off,1,1
04min 08sec,221538 (0.886ms),31705 (2%),28271 (1%),190 (4%),178 (2%),8 (~0%),5,1,1,8,off,off,1,1
04min 07sec,245810 (0.983ms),30152 (2%),26749 (1%),238 (5%),176 (2%),8 (~0%),10,1,1,8,off,off,1,1
03min 58sec,192381 (0.77ms),28388 (2%),27651 (1%),222 (5%),176 (2%),8 (~0%),1,8,1,8,off,off,1,1
04min 11sec,523489 (2.094ms),44813 (3%),46943 (1%),230 (5%),212 (3%),8 (~0%),1,10,1,8,off,off,1,1
03min 58sec,63341 (0.253ms),28524 (2%),26544 (1%),142 (3%),192 (2%),4 (~0%),1,1,10,8,off,off,1,1
04min 08sec,207132 (0.829ms),31671 (2%),28242 (1%),190 (4%),176 (2%),8 (~0%),1,1,1,8,off,off,2,1
03min 51sec,197981 (0.792ms),28057 (2%),26424 (1%),222 (5%),176 (2%),8 (~0%),1,1,1,8,off,off,1,60
03min 53sec,257532 (1.03ms),24023 (2%),19888 (~0%),126 (2%),88 (1%),8 (~0%),2,1,1,4,off,off,1,1
03min 49sec,269520 (1.078ms),24040 (2%),19900 (~0%),126 (2%),88 (1%),8 (~0%),4,1,1,4,off,off,1,1
03min 45sec,242383 (0.97ms),25630 (2%),19959 (~0%),158 (3%),88 (1%),8 (~0%),1,4,1,4,off,off,1,1
03min 58sec,248541 (1.027ms),21345 (1%),18782 (~0%),158 (3%),88 (1%),8 (~0%),1,5,1,4,off,off,1,1
03min 28sec,116249 (0.465ms),22239 (1%),25193 (1%),186 (4%),104 (1%),8 (~0%),1,1,5,4,off,off,1,1
03min 38sec,341981 (1.368ms),16408 (1%),13602 (~0%),158 (3%),44 (~0%),8 (~0%),1,1,1,2,off,off,1,1
04min 05sec,257532 (1.03ms),24023 (2%),19888 (~0%),126 (2%),88 (1%),8 (~0%),1,1,1,4,off,off,2,1
04min 04sec,245810 (0.983ms),30152 (2%),26749 (1%),238 (5%),176 (2%),8 (~0%),10,1,1,8,off,off,1,1
03min 50sec,192381 (0.77ms),28388 (2%),27651 (1%),222 (5%),176 (2%),8 (~0%),1,8,1,8,off,off,1,1
03min 52sec,63341 (0.253ms),28524 (2%),26544 (1%),142 (3%),192 (2%),4 (~0%),1,1,10,8,off,off,1,1
03min 58sec,216720 (0.867ms),31685 (2%),28254 (1%),190 (4%),176 (2%),8 (~0%),1,1,1,8,off,off,4,1
03min 58sec,407269 (1.629ms),29566 (2%),28640 (1%),190 (4%),176 (2%),8 (~0%),1,1,1,8,off,off,1,4
04min 51sec,256692 (1.027ms),24040 (2%),20962 (~0%),126 (2%),88 (1%),8 (~0%),2,8,4,4,off,off,1,1
04min 36sec,269498 (1.078ms),24447 (2%),20389 (~0%),126 (2%),88 (1%),8 (~0%),4,4,4,4,off,off,1,1
04min 38sec,112618 (0.45ms),28810 (2%),26962 (1%),154 (3%),104 (1%),8 (~0%),4,8,2,4,off,off,1,1
04min 51sec,374240 (1.497ms),20427 (1%),18000 (~0%),126 (2%),76 (1%),8 (~0%),4,8,4,2,off,off,1,1
47min 22sec,57000 (0.259ms),167874 (14%),195069 (8%),62 (1%),369 (5%),8 (~0%),4,8,4,4,off,flatten,1,1
04min 34sec,248889 (0.996ms),21680 (1%),19675 (~0%),126 (2%),88 (1%),8 (~0%),4,8,4,4,off,off,2,1
05min 07sec,270190 (1.081ms),31579 (2%),26294 (1%),190 (4%),88 (1%),16 (1%),4,8,4,4,off,off,1,4
04min 55sec,221538 (0.886ms),31705 (2%),28271 (1%),190 (4%),178 (2%),8 (~0%),5,1,1,8,off,off,1,1
05min 02sec,216138 (0.865ms),32317 (2%),29042 (1%),190 (4%),178 (2%),8 (~0%),5,4,1,8,off,off,1,1
04min 26sec,69286 (0.277ms),33244 (2%),36217 (1%),218 (5%),194 (2%),0 (~0%),5,4,5,8,off,off,1,1
04min 59sec,452146 (1.932ms),24801 (2%),26565 (1%),194 (4%),40 (~0%),0 (~0%),5,4,5,5,off,off,1,1
04min 54sec,257532 (1.03ms),24023 (2%),19888 (~0%),126 (2%),88 (1%),8 (~0%),2,1,1,4,off,off,1,1
04min 51sec,269520 (1.078ms),24040 (2%),19900 (~0%),126 (2%),88 (1%),8 (~0%),4,1,1,4,off,off,1,1
04min 53sec,264218 (1.057ms),24891 (2%),20596 (~0%),126 (2%),88 (1%),8 (~0%),4,4,1,4,off,off,1,1
05min 03sec,272336 (1.125ms),24945 (2%),20324 (~0%),126 (2%),88 (1%),8 (~0%),4,5,1,4,off,off,1,1
04min 50sec,263360 (1.053ms),24501 (2%),21181 (~0%),126 (2%),88 (1%),8 (~0%),4,8,1,4,off,off,1,1
04min 52sec,115016 (0.46ms),25687 (2%),21989 (~0%),110 (2%),104 (1%),4 (~0%),4,8,6,4,off,off,1,1
04min 48sec,242781 (0.971ms),20929 (1%),18329 (~0%),158 (3%),88 (1%),8 (~0%),1,2,1,4,off,off,1,1
04min 58sec,764381 (3.267ms),19321 (1%),18274 (~0%),174 (4%),38 (~0%),8 (~0%),1,4,1,5,off,off,1,1
60min 00sec,,,,,,,1,4,1,4,flatten,off,1,1
04min 52sec,264218 (1.057ms),24891 (2%),20596 (~0%),126 (2%),88 (1%),8 (~0%),1,4,1,4,off,off,4,1
04min 54sec,586308 (2.345ms),35955 (3%),27162 (1%),154 (3%),104 (1%),8 (~0%),1,4,1,4,off,off,1,2
04min 43sec,240381 (0.962ms),20882 (1%),19351 (~0%),158 (3%),88 (1%),8 (~0%),1,8,1,4,off,off,1,1
04min 06sec,581040 (2.324ms),17965 (1%),14811 (~0%),62 (1%),38 (~0%),16 (1%),4,4,1,1,off,off,1,1
03min 59sec,533981 (2.136ms),13922 (1%),12778 (~0%),94 (2%),38 (~0%),16 (1%),1,4,4,1,off,off,1,1
04min 01sec,337181 (1.349ms),17029 (1%),14373 (~0%),158 (3%),44 (~0%),8 (~0%),1,4,1,2,off,off,1,1
60min 00sec,,,,,,,1,4,1,1,flatten,off,1,1
08min 01sec,70221 (0.296ms),118276 (10%),108362 (4%),222 (5%),292 (4%),8 (~0%),1,4,1,1,off,flatten,1,1
04min 05sec,581040 (2.324ms),17965 (1%),14811 (~0%),62 (1%),38 (~0%),16 (1%),1,4,1,1,off,off,4,1
04min 11sec,433975 (1.736ms),30499 (2%),21416 (~0%),90 (2%),38 (~0%),16 (1%),1,4,1,1,off,off,4,2
04min 26sec,222000 (0.888ms),31237 (2%),28045 (1%),190 (4%),176 (2%),8 (~0%),4,1,1,8,off,off,1,4
04min 27sec,216720 (0.867ms),31849 (2%),28816 (1%),190 (4%),176 (2%),8 (~0%),4,4,1,8,off,off,1,4
06min 13sec,846590 (3.618ms),33126 (2%),28626 (1%),222 (5%),38 (~0%),16 (1%),4,4,4,5,off,off,1,4
60min 00sec,,,,,,,4,4,4,5,flatten,off,1,4
04min 11sec,270138 (1.081ms),24915 (2%),20611 (~0%),126 (2%),90 (1%),8 (~0%),5,4,1,4,off,off,1,1
04min 21sec,287934 (1.152ms),23353 (1%),19073 (~0%),174 (4%),88 (1%),8 (~0%),8,4,1,4,off,off,1,1
04min 21sec,299810 (1.199ms),23368 (1%),19089 (~0%),174 (4%),88 (1%),8 (~0%),10,4,1,4,off,off,1,1
04min 06sec,242781 (0.971ms),20929 (1%),18329 (~0%),158 (3%),88 (1%),8 (~0%),1,2,1,4,off,off,1,1
04min 21sec,248541 (1.027ms),21345 (1%),18782 (~0%),158 (3%),88 (1%),8 (~0%),1,5,1,4,off,off,1,1
04min 04sec,240381 (0.962ms),20882 (1%),19351 (~0%),158 (3%),88 (1%),8 (~0%),1,8,1,4,off,off,1,1
04min 07sec,107486 (0.43ms),39751 (3%),27370 (1%),186 (4%),104 (1%),8 (~0%),1,4,2,4,off,off,1,1
03min 43sec,112252 (0.449ms),27520 (2%),27242 (1%),186 (4%),104 (1%),8 (~0%),1,4,3,4,off,off,1,1
04min 43sec,257532 (1.03ms),24023 (2%),19888 (~0%),126 (2%),88 (1%),8 (~0%),2,1,1,4,off,off,1,1
04min 25sec,269520 (1.078ms),24040 (2%),19900 (~0%),126 (2%),88 (1%),8 (~0%),4,1,1,4,off,off,1,1
04min 26sec,242383 (0.97ms),25630 (2%),19959 (~0%),158 (3%),88 (1%),8 (~0%),1,4,1,4,off,off,1,1
04min 47sec,248541 (1.027ms),21345 (1%),18782 (~0%),158 (3%),88 (1%),8 (~0%),1,5,1,4,off,off,1,1
04min 27sec,111341 (0.445ms),21387 (1%),18830 (~0%),142 (3%),104 (1%),4 (~0%),1,1,6,4,off,off,1,1
04min 36sec,257532 (1.03ms),24023 (2%),19888 (~0%),126 (2%),88 (1%),8 (~0%),1,1,1,4,off,off,2,1
04min 31sec,594138 (2.377ms),17985 (1%),14828 (~0%),62 (1%),40 (~0%),16 (1%),5,4,1,1,off,off,1,1
04min 21sec,394543 (1.578ms),20043 (1%),15928 (~0%),94 (2%),38 (~0%),16 (1%),1,4,2,1,off,off,1,1
04min 05sec,399449 (1.598ms),16871 (1%),18734 (~0%),250 (5%),38 (~0%),0 (~0%),1,4,5,1,off,off,1,1
04min 25sec,242383 (0.97ms),25630 (2%),19959 (~0%),158 (3%),88 (1%),8 (~0%),1,4,1,4,off,off,1,1
04min 31sec,554892 (2.22ms),17948 (1%),14799 (~0%),62 (1%),38 (~0%),16 (1%),1,4,1,1,off,off,2,1
04min 12sec,582800 (2.331ms),17661 (1%),13553 (~0%),62 (1%),22 (~0%),16 (1%),4,2,1,1,off,off,1,1
04min 18sec,591600 (2.366ms),16727 (1%),13091 (~0%),62 (1%),22 (~0%),16 (1%),4,1,4,1,off,off,1,1
04min 48sec,845040 (3.611ms),22495 (1%),18459 (~0%),142 (3%),22 (~0%),8 (~0%),4,1,1,5,off,off,1,1
60min 00sec,,,,,,,4,1,1,1,flatten,off,1,1
09min 29sec,81640 (0.352ms),151183 (12%),130225 (5%),62 (1%),260 (3%),8 (~0%),4,1,1,1,off,flatten,1,1
04min 11sec,537689 (2.151ms),14793 (1%),11997 (~0%),62 (1%),22 (~0%),16 (1%),4,1,1,1,off,off,4,1
04min 20sec,591600 (2.366ms),16727 (1%),13091 (~0%),62 (1%),22 (~0%),16 (1%),4,1,1,1,off,off,1,4
04min 23sec,257532 (1.03ms),24023 (2%),19888 (~0%),126 (2%),88 (1%),8 (~0%),2,1,1,4,off,off,1,1
04min 21sec,269520 (1.078ms),24040 (2%),19900 (~0%),126 (2%),88 (1%),8 (~0%),4,1,1,4,off,off,1,1
04min 17sec,242383 (0.97ms),25630 (2%),19959 (~0%),158 (3%),88 (1%),8 (~0%),1,4,1,4,off,off,1,1
04min 35sec,248541 (1.027ms),21345 (1%),18782 (~0%),158 (3%),88 (1%),8 (~0%),1,5,1,4,off,off,1,1
04min 00sec,116249 (0.465ms),22239 (1%),25193 (1%),186 (4%),104 (1%),8 (~0%),1,1,5,4,off,off,1,1
04min 24sec,455269 (1.821ms),21858 (1%),20287 (~0%),126 (2%),88 (1%),8 (~0%),1,1,1,4,off,off,1,4
03min 41sec,257532 (1.03ms),24023 (2%),19888 (~0%),126 (2%),88 (1%),8 (~0%),2,1,1,4,off,off,1,1
03min 40sec,266000 (1.064ms),24538 (2%),20159 (~0%),126 (2%),88 (1%),8 (~0%),4,2,1,4,off,off,1,1
03min 40sec,274800 (1.099ms),23596 (1%),19693 (~0%),126 (2%),88 (1%),8 (~0%),4,1,4,4,off,off,1,1
03min 40sec,375120 (1.5ms),20026 (1%),15432 (~0%),126 (2%),44 (~0%),8 (~0%),4,1,1,2,off,off,1,1
03min 40sec,249689 (0.999ms),21665 (1%),18601 (~0%),126 (2%),88 (1%),8 (~0%),4,1,1,4,off,off,2,1
03min 39sec,274800 (1.099ms),23596 (1%),19693 (~0%),126 (2%),88 (1%),8 (~0%),4,1,1,4,off,off,1,4
03min 38sec,417474 (1.67ms),20895 (1%),22923 (~0%),218 (5%),70 (1%),0 (~0%),2,8,3,1,off,off,1,1
03min 39sec,475464 (1.902ms),19361 (1%),21409 (~0%),266 (6%),70 (1%),0 (~0%),8,8,3,1,off,off,1,1
03min 40sec,437614 (1.75ms),20678 (1%),20932 (~0%),218 (5%),38 (~0%),0 (~0%),4,4,3,1,off,off,1,1
03min 48sec,445710 (1.842ms),20955 (1%),20585 (~0%),218 (5%),38 (~0%),0 (~0%),4,5,3,1,off,off,1,1
03min 48sec,580160 (2.321ms),18194 (1%),16813 (~0%),62 (1%),70 (1%),16 (1%),4,8,1,1,off,off,1,1
03min 39sec,119934 (0.48ms),26539 (2%),28628 (1%),154 (3%),104 (1%),8 (~0%),4,8,3,4,off,off,1,1
03min 35sec,402359 (1.609ms),18339 (1%),21723 (~0%),218 (5%),70 (1%),0 (~0%),4,8,3,1,off,off,4,1
03min 57sec,256692 (1.027ms),24040 (2%),20962 (~0%),126 (2%),88 (1%),8 (~0%),2,8,4,4,off,off,1,1
04min 05sec,458544 (1.834ms),46622 (3%),49358 (2%),126 (2%),332 (4%),8 (~0%),4,10,4,4,off,off,1,1
03min 42sec,119932 (0.48ms),26449 (2%),28393 (1%),154 (3%),104 (1%),8 (~0%),4,8,5,4,off,off,1,1
04min 24sec,844160 (3.608ms),23078 (1%),21769 (~0%),142 (3%),70 (1%),8 (~0%),4,8,4,5,off,off,1,1
03min 53sec,248889 (0.996ms),21682 (1%),19677 (~0%),126 (2%),88 (1%),8 (~0%),4,8,4,4,off,off,4,1
04min 14sec,270894 (1.084ms),31575 (2%),26289 (1%),190 (4%),88 (1%),16 (1%),4,8,4,4,off,off,1,2
04min 19sec,257532 (1.03ms),24023 (2%),19888 (~0%),126 (2%),88 (1%),8 (~0%),2,1,1,4,off,off,1,1
04min 09sec,269520 (1.078ms),24040 (2%),19900 (~0%),126 (2%),88 (1%),8 (~0%),4,1,1,4,off,off,1,1
04min 01sec,242383 (0.97ms),25630 (2%),19959 (~0%),158 (3%),88 (1%),8 (~0%),1,4,1,4,off,off,1,1
04min 01sec,240381 (0.962ms),20882 (1%),19351 (~0%),158 (3%),88 (1%),8 (~0%),1,8,1,4,off,off,1,1
04min 03sec,111341 (0.445ms),21449 (1%),18855 (~0%),142 (3%),104 (1%),4 (~0%),1,1,10,4,off,off,1,1
04min 07sec,257532 (1.03ms),24023 (2%),19888 (~0%),126 (2%),88 (1%),8 (~0%),1,1,1,4,off,off,2,1
04min 01sec,455269 (1.821ms),21858 (1%),20287 (~0%),126 (2%),88 (1%),8 (~0%),1,1,1,4,off,off,1,4
04min 01sec,633546 (2.534ms),16424 (1%),13287 (~0%),110 (2%),38 (~0%),16 (1%),8,4,1,1,off,off,1,1
04min 01sec,394543 (1.578ms),20043 (1%),15928 (~0%),94 (2%),38 (~0%),16 (1%),1,4,2,1,off,off,1,1
04min 00sec,337181 (1.349ms),17029 (1%),14373 (~0%),158 (3%),44 (~0%),8 (~0%),1,4,1,2,off,off,1,1
04min 02sec,868071 (3.472ms),21004 (1%),16853 (~0%),62 (1%),38 (~0%),16 (1%),1,4,1,1,off,off,1,2
04min 11sec,268640 (1.075ms),24057 (2%),20974 (~0%),126 (2%),88 (1%),8 (~0%),4,8,4,4,off,off,1,1
04min 12sec,268200 (1.073ms),31486 (2%),28130 (1%),126 (2%),152 (2%),8 (~0%),4,16,4,4,off,off,1,1
04min 12sec,341063 (1.364ms),22536 (1%),19478 (~0%),174 (4%),88 (1%),8 (~0%),16,8,4,4,off,off,1,1
04min 10sec,115016 (0.46ms),25703 (2%),22010 (~0%),110 (2%),104 (1%),4 (~0%),4,8,10,4,off,off,1,1
04min 37sec,844160 (3.608ms),23078 (1%),21769 (~0%),142 (3%),70 (1%),8 (~0%),4,8,4,5,off,off,1,1
04min 07sec,248889 (0.996ms),21682 (1%),19677 (~0%),126 (2%),88 (1%),8 (~0%),4,8,4,4,off,off,4,1
04min 32sec,270190 (1.081ms),31579 (2%),26294 (1%),190 (4%),88 (1%),16 (1%),4,8,4,4,off,off,1,4
04min 08sec,269520 (1.078ms),24040 (2%),19900 (~0%),126 (2%),88 (1%),8 (~0%),4,1,1,4,off,off,1,1
04min 02sec,242383 (0.97ms),25630 (2%),19959 (~0%),158 (3%),88 (1%),8 (~0%),1,4,1,4,off,off,1,1
04min 12sec,248541 (1.027ms),21345 (1%),18782 (~0%),158 (3%),88 (1%),8 (~0%),1,5,1,4,off,off,1,1
04min 08sec,111341 (0.445ms),21449 (1%),18855 (~0%),142 (3%),104 (1%),4 (~0%),1,1,10,4,off,off,1,1
04min 00sec,341981 (1.368ms),16408 (1%),13602 (~0%),158 (3%),44 (~0%),8 (~0%),1,1,1,2,off,off,1,1
04min 08sec,455269 (1.821ms),21858 (1%),20287 (~0%),126 (2%),88 (1%),8 (~0%),1,1,1,4,off,off,1,4
04min 17sec,257532 (1.03ms),24023 (2%),19888 (~0%),126 (2%),88 (1%),8 (~0%),2,1,1,4,off,off,1,1
04min 20sec,269520 (1.078ms),24040 (2%),19900 (~0%),126 (2%),88 (1%),8 (~0%),4,1,1,4,off,off,1,1
04min 22sec,305810 (1.223ms),22510 (1%),18395 (~0%),174 (4%),88 (1%),8 (~0%),10,1,1,4,off,off,1,1
04min 09sec,242383 (0.97ms),25630 (2%),19959 (~0%),158 (3%),88 (1%),8 (~0%),1,4,1,4,off,off,1,1
04min 09sec,240381 (0.962ms),20882 (1%),19351 (~0%),158 (3%),88 (1%),8 (~0%),1,8,1,4,off,off,1,1
04min 10sec,111341 (0.445ms),21449 (1%),18855 (~0%),142 (3%),104 (1%),4 (~0%),1,1,10,4,off,off,1,1
04min 23sec,256692 (1.027ms),24040 (2%),20962 (~0%),126 (2%),88 (1%),8 (~0%),2,8,4,4,off,off,1,1
04min 19sec,257490 (1.03ms),24427 (2%),20376 (~0%),126 (2%),88 (1%),8 (~0%),2,4,4,4,off,off,1,1
03min 54sec,115872 (0.463ms),26879 (2%),27967 (1%),154 (3%),104 (1%),8 (~0%),2,4,3,4,off,off,1,1
03min 58sec,216714 (0.867ms),23075 (1%),23492 (~0%),154 (3%),60 (~0%),4 (~0%),2,4,3,2,off,off,1,1
03min 57sec,269520 (1.078ms),24040 (2%),19900 (~0%),126 (2%),88 (1%),8 (~0%),4,1,1,4,off,off,1,1
03min 55sec,242383 (0.97ms),25630 (2%),19959 (~0%),158 (3%),88 (1%),8 (~0%),1,4,1,4,off,off,1,1
04min 04sec,248541 (1.027ms),21345 (1%),18782 (~0%),158 (3%),88 (1%),8 (~0%),1,5,1,4,off,off,1,1
03min 58sec,111341 (0.445ms),21449 (1%),18855 (~0%),142 (3%),104 (1%),4 (~0%),1,1,10,4,off,off,1,1
03min 49sec,494840 (1.979ms),19592 (1%),21764 (~0%),266 (6%),70 (1%),0 (~0%),10,8,3,1,off,off,1,1
03min 48sec,436558 (1.746ms),43551 (3%),50925 (2%),218 (5%),326 (4%),0 (~0%),4,10,3,1,off,off,1,1
04min 04sec,585440 (2.342ms),17758 (1%),16610 (~0%),62 (1%),70 (1%),16 (1%),4,8,4,1,off,off,1,1
03min 49sec,225534 (0.902ms),23130 (1%),24759 (1%),154 (3%),76 (1%),4 (~0%),4,8,3,2,off,off,1,1
03min 31sec,402359 (1.609ms),18339 (1%),21721 (~0%),218 (5%),70 (1%),0 (~0%),4,8,3,1,off,off,2,1
03min 50sec,436820 (1.747ms),21319 (1%),22899 (~0%),218 (5%),70 (1%),0 (~0%),4,8,3,1,off,off,1,2
04min 26sec,241383 (0.966ms),50336 (4%),45263 (1%),414 (9%),352 (5%),8 (~0%),16,1,1,16,off,off,1,1
05min 13sec,173341 (0.716ms),52693 (4%),46179 (1%),350 (8%),352 (5%),8 (~0%),1,10,1,16,off,off,1,1
03min 39sec,44225 (0.177ms),43564 (3%),49777 (2%),250 (5%),368 (5%),0 (~0%),1,1,15,16,off,off,1,1
07min 31sec,75021 (0.317ms),117682 (9%),107530 (4%),222 (5%),292 (4%),8 (~0%),1,1,1,16,off,flatten,1,1
04min 27sec,190320 (0.761ms),53415 (4%),48259 (2%),318 (7%),352 (5%),8 (~0%),1,1,1,16,off,off,4,1
04min 57sec,300907 (1.204ms),66561 (5%),60952 (2%),574 (13%),352 (5%),16 (1%),1,1,1,16,off,off,1,8
09min 55sec,88842 (0.383ms),151301 (12%),130381 (5%),62 (1%),260 (3%),8 (~0%),8,1,1,1,off,flatten,1,1
07min 36sec,69501 (0.293ms),122525 (10%),109397 (4%),222 (5%),292 (4%),8 (~0%),1,8,1,1,off,flatten,1,1
60min 00sec,,,,,,,1,1,15,1,off,flatten,1,1
04min 13sec,46868 (0.187ms),50674 (4%),53130 (2%),218 (5%),368 (5%),0 (~0%),4,1,15,16,off,off,1,1
03min 57sec,39425 (0.158ms),44756 (3%),50552 (2%),250 (5%),368 (5%),0 (~0%),1,4,15,16,off,off,1,1
04min 07sec,39509 (0.158ms),72259 (6%),81624 (3%),274 (6%),576 (8%),0 (~0%),1,1,15,20,off,off,1,1
60min 00sec,,,,,,,1,1,15,16,flatten,off,1,1
60min 00sec,,,,,,,1,1,15,16,off,flatten,1,1
04min 13sec,45328 (0.181ms),50662 (4%),53103 (2%),218 (5%),368 (5%),0 (~0%),1,1,15,16,off,off,2,1
04min 07sec,85833 (0.343ms),46497 (3%),51888 (2%),218 (5%),368 (5%),0 (~0%),1,1,15,16,off,off,1,2
06min 24sec,206538 (0.853ms),59757 (5%),49077 (2%),318 (7%),352 (5%),8 (~0%),8,10,1,16,off,off,1,1
07min 12sec,215010 (0.888ms),59768 (5%),49096 (2%),318 (7%),352 (5%),8 (~0%),10,10,1,16,off,off,1,1
05min 47sec,38845 (0.161ms),70348 (5%),52233 (2%),378 (8%),368 (5%),8 (~0%),1,10,2,16,off,off,1,1
05min 07sec,43611 (0.18ms),51350 (4%),53154 (2%),250 (5%),368 (5%),0 (~0%),1,10,3,16,off,off,1,1
05min 40sec,178141 (0.736ms),52244 (4%),45968 (1%),350 (8%),352 (5%),8 (~0%),1,10,4,16,off,off,1,1
04min 17sec,187021 (0.748ms),32819 (2%),31371 (1%),240 (5%),220 (3%),8 (~0%),1,10,1,10,off,off,1,1
04min 43sec,164209 (0.657ms),89601 (7%),91007 (3%),102 (2%),560 (8%),8 (~0%),1,10,1,20,off,off,1,1
04min 43sec,41588 (0.166ms),51857 (4%),53905 (2%),218 (5%),368 (5%),0 (~0%),4,4,15,16,off,off,1,1
04min 40sec,42280 (0.169ms),52223 (4%),54544 (2%),218 (5%),370 (5%),0 (~0%),5,4,15,16,off,off,1,1
04min 42sec,44398 (0.178ms),51878 (4%),53932 (2%),218 (5%),368 (5%),0 (~0%),8,4,15,16,off,off,1,1
05min 35sec,43585 (0.18ms),49920 (4%),50999 (2%),250 (5%),368 (5%),0 (~0%),1,10,15,16,off,off,1,1
04min 56sec,178781 (0.715ms),48045 (4%),45857 (1%),350 (8%),352 (5%),8 (~0%),1,4,20,16,off,off,1,1
04min 56sec,173981 (0.696ms),48010 (4%),45813 (1%),350 (8%),352 (5%),8 (~0%),1,4,12,16,off,off,1,1
04min 57sec,42280 (0.169ms),83421 (7%),90397 (3%),234 (5%),698 (10%),0 (~0%),5,1,15,20,off,off,1,1
04min 44sec,36069 (0.144ms),78237 (6%),86954 (3%),274 (6%),576 (8%),0 (~0%),1,8,15,20,off,off,1,1
05min 06sec,174049 (0.696ms),85706 (7%),86233 (3%),102 (2%),560 (8%),8 (~0%),1,1,4,20,off,off,1,1
04min 27sec,58709 (0.235ms),50429 (4%),58157 (2%),234 (5%),356 (5%),0 (~0%),1,1,15,10,off,off,1,1
04min 56sec,41604 (0.166ms),83043 (7%),89699 (3%),234 (5%),696 (10%),0 (~0%),1,1,15,20,off,off,4,1
04min 40sec,39509 (0.158ms),72259 (6%),81624 (3%),274 (6%),576 (8%),0 (~0%),1,1,15,20,off,off,1,4
05min 11sec,179496 (0.718ms),100310 (8%),99024 (4%),62 (1%),680 (9%),8 (~0%),4,10,1,20,off,off,1,1
05min 11sec,195498 (0.782ms),100315 (8%),99077 (4%),62 (1%),680 (9%),8 (~0%),8,10,1,20,off,off,1,1
05min 11sec,203510 (0.814ms),100359 (8%),99157 (4%),62 (1%),680 (9%),8 (~0%),10,10,1,20,off,off,1,1
05min 41sec,167089 (0.668ms),95548 (8%),93082 (3%),102 (2%),560 (8%),8 (~0%),1,16,1,20,off,off,1,1
04min 41sec,29569 (0.118ms),78926 (6%),80878 (3%),246 (5%),576 (8%),4 (~0%),1,10,10,20,off,off,1,1
04min 53sec,169009 (0.676ms),90074 (7%),91086 (3%),102 (2%),560 (8%),8 (~0%),1,10,12,20,off,off,1,1
04min 16sec,34469 (0.138ms),75717 (6%),86185 (3%),274 (6%),576 (8%),0 (~0%),1,10,15,20,off,off,1,1
04min 19sec,40708 (0.163ms),52085 (4%),54934 (2%),218 (5%),368 (5%),0 (~0%),4,8,15,16,off,off,1,1
04min 19sec,41380 (0.166ms),52451 (4%),55573 (2%),218 (5%),370 (5%),0 (~0%),5,8,15,16,off,off,1,1
04min 20sec,43438 (0.174ms),52110 (4%),54961 (2%),218 (5%),368 (5%),0 (~0%),8,8,15,16,off,off,1,1
04min 57sec,46785 (0.193ms),44937 (3%),50692 (2%),250 (5%),368 (5%),0 (~0%),1,5,15,16,off,off,1,1
04min 57sec,113173 (0.453ms),61459 (5%),71237 (3%),258 (5%),304 (4%),0 (~0%),1,20,15,16,off,off,1,1
04min 26sec,33741 (0.135ms),47632 (4%),46842 (1%),206 (4%),368 (5%),4 (~0%),1,8,30,16,off,off,1,1
60min 00sec,,,,,,,1,8,15,16,flatten,off,1,1
04min 50sec,36060 (0.144ms),86474 (7%),94260 (3%),234 (5%),696 (10%),0 (~0%),4,10,15,20,off,off,1,1
04min 50sec,38366 (0.153ms),86477 (7%),94312 (3%),234 (5%),696 (10%),0 (~0%),8,10,15,20,off,off,1,1
04min 50sec,39532 (0.158ms),86869 (7%),95011 (4%),234 (5%),696 (10%),0 (~0%),10,10,15,20,off,off,1,1
04min 29sec,37109 (0.148ms),73845 (6%),82461 (3%),274 (6%),576 (8%),0 (~0%),1,2,15,20,off,off,1,1
05min 09sec,29713 (0.119ms),108647 (9%),97126 (4%),130 (3%),576 (8%),8 (~0%),1,10,2,20,off,off,1,1
04min 29sec,209493 (0.838ms),44030 (3%),50966 (2%),258 (5%),212 (3%),0 (~0%),1,10,15,8,off,off,1,1
60min 00sec,,,,,,,1,10,15,20,off,flatten,1,1
04min 56sec,36468 (0.146ms),54926 (4%),50156 (2%),174 (4%),370 (5%),4 (~0%),5,8,30,16,off,off,1,1
05min 01sec,38538 (0.154ms),54935 (4%),50166 (2%),174 (4%),368 (5%),4 (~0%),8,8,30,16,off,off,1,1
04min 57sec,39910 (0.16ms),54944 (4%),50185 (2%),174 (4%),368 (5%),4 (~0%),10,8,30,16,off,off,1,1
04min 58sec,31169 (0.125ms),81313 (6%),81614 (3%),246 (5%),576 (8%),4 (~0%),1,8,30,20,off,off,1,1
60min 00sec,,,,,,,1,8,30,16,flatten,off,1,1
